"자치구","안심 주소","위도","경도","CCTV 수량","수정 일시"
"강남구","삼성2-279-02","37.5124","127.0436","1","2022-12-01"
"강남구","삼성2-279-03","37.5124","127.0436","1","2022-12-01"
"강남구","삼성2-280-00","37.5120","127.0494","1","2022-12-01"
"강남구","삼성2-280-01","37.5120","127.0494","1","2022-12-01"
"강남구","삼성2-280-02","37.5120","127.0494","1","2022-12-01"
"강남구","삼성2-280-03","37.5120","127.0494","1","2022-12-01"
"강남구","삼성2-281-00","37.5116","127.0524","1","2022-12-01"
"강남구","삼성2-281-01","37.5116","127.0524","1","2022-12-01"
"강남구","삼성2-281-02","37.5116","127.0524","1","2022-12-01"
"강남구","삼성2-282-00","37.5092","127.0532","1","2022-12-01"
"강남구","삼성2-282-01","37.5092","127.0532","1","2022-12-01"
"강남구","삼성2-282-02","37.5092","127.0532","1","2022-12-01"
"강남구","삼성2-282-03","37.5092","127.0532","1","2022-12-01"
"강남구","삼성2-282-04","37.5092","127.0532","1","2022-12-01"
"강남구","삼성2-283-00","37.5146","127.0491","1","2022-12-01"
"강남구","삼성2-283-01","37.5146","127.0491","1","2022-12-01"
"강남구","삼성2-283-02","37.5146","127.0491","1","2022-12-01"
"강남구","삼성2-283-03","37.5146","127.0491","1","2022-12-01"
"강남구","삼성2-283-04","37.5146","127.0491","1","2022-12-01"
"강남구","삼성2-284-00","37.5136","127.0506","1","2022-12-01"
"강남구","삼성2-284-01","37.5136","127.0506","1","2022-12-01"
"강남구","삼성2-284-02","37.5136","127.0506","1","2022-12-01"
"강남구","삼성2-284-03","37.5136","127.0506","1","2022-12-01"
"강남구","삼성2-285-00","37.5148","127.0495","1","2022-12-01"
"강남구","삼성2-285-01","37.5148","127.0495","1","2022-12-01"
"강남구","삼성2-285-02","37.5148","127.0495","1","2022-12-01"
"강남구","삼성2-286-00","37.5105","127.0520","1","2022-12-01"
"강남구","삼성2-286-01","37.5105","127.0520","1","2022-12-01"
"강남구","삼성2-286-02","37.5105","127.0520","1","2022-12-01"
"강남구","삼성2-287-00","37.5185","127.0495","1","2022-12-01"
"강남구","삼성2-287-01","37.5185","127.0495","1","2022-12-01"
"강남구","삼성2-287-02","37.5185","127.0495","1","2022-12-01"
"강남구","삼성2-287-03","37.5185","127.0495","1","2022-12-01"
"강남구","삼성2-287-04","37.5185","127.0495","1","2022-12-01"
"강남구","삼성2-288-00","37.5058","127.0505","1","2022-12-01"
"강남구","삼성2-288-01","37.5058","127.0505","1","2022-12-01"
"강남구","삼성2-288-02","37.5058","127.0505","1","2022-12-01"
"강남구","삼성2-288-03","37.5058","127.0505","1","2022-12-01"
"강남구","삼성2-288-04","37.5058","127.0505","1","2022-12-01"
"강남구","삼성2-289-00","37.5109","127.0493","1","2022-12-01"
"강남구","삼성2-289-01","37.5109","127.0493","1","2022-12-01"
"강남구","삼성2-289-02","37.5109","127.0493","1","2022-12-01"
"강남구","삼성2-290-00","37.5163","127.0444","1","2022-12-01"
"강남구","삼성2-290-01","37.5163","127.0444","1","2022-12-01"
"강남구","삼성2-290-02","37.5163","127.0444","1","2022-12-01"
"강남구","삼성2-291-00","37.5102","127.0441","1","2022-12-01"
"강남구","삼성2-291-01","37.5102","127.0441","1","2022-12-01"
"강남구","삼성2-291-02","37.5102","127.0441","1","2022-12-01"
"강남구","삼성2-291-03","37.5102","127.0441","1","2022-12-01"
"강남구","삼성2-291-04","37.5102","127.0441","1","2022-12-01"
"강남구","선릉지하보도-01","37.5070","127.0563","1","2022-12-01"
"강남구","선릉지하보도-02","37.5070","127.0563","1","2022-12-01"
"강남구","세곡-101-00","37.4709","127.1186","1","2022-12-01"
"강남구","세곡-102-00","37.4697","127.1182","1","2022-12-01"
"강남구","세곡-103-00","37.4693","127.1208","1","2022-12-01"
"강남구","세곡-104-00","37.4687","127.1199","1","2022-12-01"
"강남구","세곡-105-00","37.4699","127.1192","1","2022-12-01"
"강남구","세곡-106-00","37.4677","127.1201","1","2022-12-01"
"강남구","세곡-107-00","37.4751","127.1043","1","2022-12-01"
"강남구","세곡-107-01","37.4751","127.1043","1","2022-12-01"
"강남구","세곡-107-02","37.4751","127.1043","1","2022-12-01"
"강남구","세곡-108-00","37.4654","127.1018","1","2022-12-01"
"강남구","세곡-108-01","37.4654","127.1018","1","2022-12-01"
"강남구","세곡-108-02","37.4654","127.1018","1","2022-12-01"
"강남구","세곡-109-00","37.4692","127.0917","1","2022-12-01"
"강남구","세곡-110-00","37.4730","127.1002","1","2022-12-01"
"강남구","세곡-111-00","37.4704","127.0899","1","2022-12-01"
"강남구","세곡-112-00","37.4741","127.1093","1","2022-12-01"
"강남구","세곡-113-00","37.4717","127.0900","1","2022-12-01"
"강남구","세곡-114-00","37.4632","127.1037","1","2022-12-01"
"강남구","세곡-115-00","37.4667","127.0995","1","2022-12-01"
"강남구","세곡-116-00","37.4645","127.1066","1","2022-12-01"
"강남구","세곡-117-00","37.4738","127.1077","1","2022-12-01"
"강남구","세곡-118-00","37.4718","127.0962","1","2022-12-01"
"강남구","세곡-119-00","37.4731","127.1030","1","2022-12-01"
"강남구","세곡-120-00","37.4669","127.0971","1","2022-12-01"
"강남구","세곡-201-00","37.4653","127.1097","1","2022-12-01"
"강남구","세곡-201-01","37.4653","127.1097","1","2022-12-01"
"강남구","세곡-201-02","37.4653","127.1097","1","2022-12-01"
"강남구","세곡-201-03","37.4653","127.1097","1","2022-12-01"
"강남구","세곡-202-00","37.4666","127.1089","1","2022-12-01"
"강남구","세곡-202-01","37.4666","127.1089","1","2022-12-01"
"강남구","세곡-202-02","37.4666","127.1089","1","2022-12-01"
"강남구","세곡-203-00","37.4670","127.1098","1","2022-12-01"
"강남구","세곡-203-01","37.4670","127.1098","1","2022-12-01"
"강남구","세곡-203-02","37.4670","127.1098","1","2022-12-01"
"강남구","세곡-204-00","37.4645","127.1065","1","2022-12-01"
"강남구","세곡-204-01","37.4645","127.1065","1","2022-12-01"
"강남구","세곡-204-02","37.4645","127.1065","1","2022-12-01"
"강남구","세곡-205-00","37.4622","127.1073","1","2022-12-01"
"강남구","세곡-206-00","37.4732","127.1079","1","2022-12-01"
"강남구","세곡-206-01","37.4732","127.1079","1","2022-12-01"
"강남구","세곡-206-02","37.4732","127.1079","1","2022-12-01"
"강남구","세곡-206-03","37.4732","127.1079","1","2022-12-01"
"강남구","세곡-207-00","37.4682","127.1003","1","2022-12-01"
"강남구","세곡-207-01","37.4682","127.1003","1","2022-12-01"
"강남구","세곡-207-02","37.4682","127.1003","1","2022-12-01"
"강남구","세곡-208-00","37.4691","127.1002","1","2022-12-01"
"강남구","세곡-208-01","37.4691","127.1002","1","2022-12-01"
"강남구","세곡-208-02","37.4691","127.1002","1","2022-12-01"
"강남구","세곡-208-03","37.4691","127.1002","1","2022-12-01"
"강남구","세곡-209-00","37.4687","127.1007","1","2022-12-01"
"강남구","세곡-210-00","37.4719","127.1063","1","2022-12-01"
"강남구","세곡-210-01","37.4719","127.1063","1","2022-12-01"
"강남구","세곡-210-02","37.4719","127.1063","1","2022-12-01"
"강남구","세곡-210-03","37.4719","127.1063","1","2022-12-01"
"강남구","세곡-211-00","37.4703","127.1050","1","2022-12-01"
"강남구","세곡-211-01","37.4703","127.1050","1","2022-12-01"
"강남구","세곡-211-02","37.4703","127.1050","1","2022-12-01"
"강남구","세곡-211-03","37.4703","127.1050","1","2022-12-01"
"강남구","세곡-212-00","37.4705","127.1028","1","2022-12-01"
"강남구","세곡-212-01","37.4705","127.1028","1","2022-12-01"
"강남구","세곡-212-02","37.4705","127.1028","1","2022-12-01"
"강남구","세곡-212-03","37.4705","127.1028","1","2022-12-01"
"강남구","세곡-213-00","37.4832","127.1043","1","2022-12-01"
"강남구","세곡-214-00","37.4820","127.1019","1","2022-12-01"
"강남구","세곡-214-01","37.4820","127.1019","1","2022-12-01"
"강남구","세곡-214-02","37.4820","127.1019","1","2022-12-01"
"강남구","세곡-214-03","37.4820","127.1019","1","2022-12-01"
"강남구","세곡-215-00","37.4815","127.1042","1","2022-12-01"
"강남구","세곡-216-00","37.4744","127.0998","1","2022-12-01"
"강남구","세곡-216-01","37.4744","127.0998","1","2022-12-01"
"강남구","세곡-216-02","37.4744","127.0998","1","2022-12-01"
"강남구","세곡-216-03","37.4744","127.0998","1","2022-12-01"
"강남구","세곡-216-04","37.4744","127.0998","1","2022-12-01"
"강남구","세곡-217-00","37.4743","127.0989","1","2022-12-01"
"강남구","세곡-217-01","37.4743","127.0989","1","2022-12-01"
"강남구","세곡-217-02","37.4743","127.0989","1","2022-12-01"
"강남구","세곡-217-03","37.4743","127.0989","1","2022-12-01"
"강남구","세곡-217-04","37.4743","127.0989","1","2022-12-01"
"강남구","세곡-218-00","37.4731","127.0967","1","2022-12-01"
"강남구","세곡-219-00","37.4723","127.1096","1","2022-12-01"
"강남구","세곡-219-01","37.4723","127.1096","1","2022-12-01"
"강남구","세곡-219-02","37.4723","127.1096","1","2022-12-01"
"강남구","세곡-219-03","37.4723","127.1096","1","2022-12-01"
"강남구","세곡-220-00","37.4735","127.1000","1","2022-12-01"
"강남구","세곡-220-01","37.4735","127.1000","1","2022-12-01"
"강남구","세곡-220-02","37.4735","127.1000","1","2022-12-01"
"강남구","세곡-220-03","37.4735","127.1000","1","2022-12-01"
"강남구","세곡-220-04","37.4735","127.1000","1","2022-12-01"
"강남구","세곡-221-00","37.4643","127.1072","1","2022-12-01"
"강남구","세곡-221-01","37.4643","127.1072","1","2022-12-01"
"강남구","세곡-221-02","37.4643","127.1072","1","2022-12-01"
"강남구","세곡-221-03","37.4643","127.1072","1","2022-12-01"
"강남구","세곡-222-00","37.4749","127.0975","1","2022-12-01"
"강남구","세곡-222-01","37.4749","127.0975","1","2022-12-01"
"강남구","세곡-222-02","37.4749","127.0975","1","2022-12-01"
"강남구","세곡-222-03","37.4749","127.0975","1","2022-12-01"
"강남구","세곡-222-04","37.4749","127.0975","1","2022-12-01"
"강남구","세곡-223-00","37.4630","127.1053","1","2022-12-01"
"강남구","세곡-223-01","37.4630","127.1053","1","2022-12-01"
"강남구","세곡-223-02","37.4630","127.1053","1","2022-12-01"
"강남구","세곡-224-00","37.4721","127.1048","1","2022-12-01"
"강남구","세곡-224-01","37.4721","127.1048","1","2022-12-01"
"강남구","세곡-224-02","37.4721","127.1048","1","2022-12-01"
"강남구","세곡-224-03","37.4721","127.1048","1","2022-12-01"
"강남구","세곡-225-00","37.4631","127.1011","1","2022-12-01"
"강남구","세곡-226-00","37.4624","127.1043","1","2022-12-01"
"강남구","세곡-227-00","37.4605","127.1036","1","2022-12-01"
"강남구","세곡-228-00","37.4605","127.1032","1","2022-12-01"
"강남구","세곡-229-00","37.4614","127.1017","1","2022-12-01"
"강남구","세곡-229-01","37.4614","127.1017","1","2022-12-01"
"강남구","세곡-229-02","37.4614","127.1017","1","2022-12-01"
"강남구","세곡-229-03","37.4614","127.1017","1","2022-12-01"
"강남구","세곡-230-00","37.4814","127.1033","1","2022-12-01"
"강남구","세곡-230-01","37.4814","127.1033","1","2022-12-01"
"강남구","세곡-230-02","37.4814","127.1033","1","2022-12-01"
"강남구","세곡-230-03","37.4814","127.1033","1","2022-12-01"
"강남구","세곡-231-00","37.4672","127.0945","1","2022-12-01"
"강남구","세곡-231-01","37.4672","127.0945","1","2022-12-01"
"강남구","세곡-231-02","37.4672","127.0945","1","2022-12-01"
"강남구","세곡-231-03","37.4672","127.0945","1","2022-12-01"
"강남구","세곡-231-04","37.4672","127.0945","1","2022-12-01"
"강남구","세곡-232-00","37.4701","127.1045","1","2022-12-01"
"강남구","세곡-232-01","37.4701","127.1045","1","2022-12-01"
"강남구","세곡-232-02","37.4701","127.1045","1","2022-12-01"
"강남구","세곡-232-03","37.4701","127.1045","1","2022-12-01"
"강남구","세곡-232-04","37.4701","127.1045","1","2022-12-01"
"강남구","세곡-233-00","37.4709","127.0922","1","2022-12-01"
"강남구","세곡-233-01","37.4709","127.0922","1","2022-12-01"
"강남구","세곡-233-02","37.4709","127.0922","1","2022-12-01"
"강남구","세곡-233-03","37.4709","127.0922","1","2022-12-01"
"강남구","세곡-233-04","37.4709","127.0922","1","2022-12-01"
"강남구","세곡-234-00","37.4637","127.1058","1","2022-12-01"
"강남구","세곡-234-01","37.4637","127.1058","1","2022-12-01"
"강남구","세곡-234-02","37.4637","127.1058","1","2022-12-01"
"강남구","세곡-234-03","37.4637","127.1058","1","2022-12-01"
"강남구","세곡-235-00","37.4673","127.0977","1","2022-12-01"
"강남구","세곡-235-01","37.4673","127.0977","1","2022-12-01"
"강남구","세곡-235-02","37.4673","127.0977","1","2022-12-01"
"강남구","세곡-235-03","37.4673","127.0977","1","2022-12-01"
"강남구","세곡-235-04","37.4673","127.0977","1","2022-12-01"
"강남구","세곡-236-00","37.4639","127.1069","1","2022-12-01"
"강남구","세곡-236-01","37.4639","127.1069","1","2022-12-01"
"강남구","세곡-236-02","37.4639","127.1069","1","2022-12-01"
"강남구","세곡-236-03","37.4639","127.1069","1","2022-12-01"
"강남구","세곡-237-00","37.4737","127.1084","1","2022-12-01"
"강남구","세곡-237-01","37.4737","127.1084","1","2022-12-01"
"강남구","세곡-237-02","37.4737","127.1084","1","2022-12-01"
"강남구","세곡-237-03","37.4737","127.1084","1","2022-12-01"
"강남구","세곡-238-00","37.4764","127.1103","1","2022-12-01"
"강남구","세곡-239-00","37.4758","127.1107","1","2022-12-01"
"강남구","세곡-240-00","37.4751","127.1112","1","2022-12-01"
"강남구","세곡-241-00","37.4743","127.1117","1","2022-12-01"
"강남구","세곡-241-01","37.4743","127.1117","1","2022-12-01"
"강남구","세곡-241-02","37.4743","127.1117","1","2022-12-01"
"강남구","세곡-242-00","37.4737","127.1121","1","2022-12-01"
"강남구","세곡-242-01","37.4737","127.1121","1","2022-12-01"
"강남구","세곡-243-00","37.4657","127.1093","1","2022-12-01"
"강남구","세곡-243-01","37.4657","127.1093","1","2022-12-01"
"강남구","세곡-243-02","37.4657","127.1093","1","2022-12-01"
"강남구","세곡-243-03","37.4657","127.1093","1","2022-12-01"
"강남구","세곡-243-04","37.4657","127.1093","1","2022-12-01"
"강남구","세곡-244-00","37.4633","127.1037","1","2022-12-01"
"강남구","세곡-244-01","37.4633","127.1037","1","2022-12-01"
"강남구","세곡-244-02","37.4633","127.1037","1","2022-12-01"
"강남구","세곡-244-03","37.4633","127.1037","1","2022-12-01"
"강남구","세곡-245-00","37.4718","127.1095","1","2022-12-01"
"강남구","세곡-245-01","37.4718","127.1095","1","2022-12-01"
"강남구","세곡-245-02","37.4718","127.1095","1","2022-12-01"
"강남구","세곡-246-00","37.4692","127.0917","1","2022-12-01"
"강남구","세곡-246-01","37.4692","127.0917","1","2022-12-01"
"강남구","세곡-246-02","37.4692","127.0917","1","2022-12-01"
"강남구","세곡-246-03","37.4692","127.0917","1","2022-12-01"
"강남구","세곡-247-00","37.4742","127.1076","1","2022-12-01"
"강남구","세곡-247-01","37.4742","127.1076","1","2022-12-01"
"강남구","세곡-247-02","37.4742","127.1076","1","2022-12-01"
"강남구","세곡-247-03","37.4742","127.1076","1","2022-12-01"
"강남구","세곡-248-00","37.4669","127.0972","1","2022-12-01"
"강남구","세곡-248-01","37.4669","127.0972","1","2022-12-01"
"강남구","세곡-248-02","37.4669","127.0972","1","2022-12-01"
"강남구","세곡-248-03","37.4669","127.0972","1","2022-12-01"
"강남구","세곡-248-04","37.4669","127.0972","1","2022-12-01"
"강남구","세곡-249-00","37.4647","127.0931","1","2022-12-01"
"강남구","세곡-249-01","37.4647","127.0931","1","2022-12-01"
"강남구","세곡-249-02","37.4647","127.0931","1","2022-12-01"
"강남구","세곡-249-03","37.4647","127.0931","1","2022-12-01"
"강남구","세곡-249-04","37.4647","127.0931","1","2022-12-01"
"강남구","세곡-250-00","37.4696","127.0904","1","2022-12-01"
"강남구","세곡-250-01","37.4696","127.0904","1","2022-12-01"
"강남구","세곡-250-02","37.4696","127.0904","1","2022-12-01"
"강남구","세곡-250-03","37.4696","127.0904","1","2022-12-01"
"강남구","세곡-251-00","37.4729","127.1001","1","2022-12-01"
"강남구","세곡-251-01","37.4729","127.1001","1","2022-12-01"
"강남구","세곡-251-02","37.4729","127.1001","1","2022-12-01"
"강남구","세곡-251-03","37.4729","127.1001","1","2022-12-01"
"강남구","세곡-251-04","37.4729","127.1001","1","2022-12-01"
"강남구","세곡-252-00","37.4733","127.0982","1","2022-12-01"
"강남구","세곡-252-01","37.4733","127.0982","1","2022-12-01"
"강남구","세곡-252-02","37.4733","127.0982","1","2022-12-01"
"강남구","세곡-252-03","37.4733","127.0982","1","2022-12-01"
"강남구","세곡-253-00","37.4683","127.1023","1","2022-12-01"
"강남구","세곡-253-01","37.4683","127.1023","1","2022-12-01"
"강남구","세곡-253-02","37.4683","127.1023","1","2022-12-01"
"강남구","세곡-253-03","37.4683","127.1023","1","2022-12-01"
"강남구","세곡-254-00","37.4655","127.0949","1","2022-12-01"
"강남구","세곡-254-01","37.4655","127.0949","1","2022-12-01"
"강남구","세곡-254-02","37.4655","127.0949","1","2022-12-01"
"강남구","세곡-254-03","37.4655","127.0949","1","2022-12-01"
"강남구","세곡-254-04","37.4655","127.0949","1","2022-12-01"
"강남구","세곡-255-00","37.4690","127.1041","1","2022-12-01"
"강남구","세곡-255-01","37.4690","127.1041","1","2022-12-01"
"강남구","세곡-255-02","37.4690","127.1041","1","2022-12-01"
"강남구","세곡-255-03","37.4690","127.1041","1","2022-12-01"
"강남구","세곡-256-00","37.4774","127.1149","1","2022-12-01"
"강남구","세곡-256-01","37.4774","127.1149","1","2022-12-01"
"강남구","세곡-256-02","37.4774","127.1149","1","2022-12-01"
"강남구","세곡-256-03","37.4774","127.1149","1","2022-12-01"
"강남구","세곡-257-00","37.4649","127.1038","1","2022-12-01"
"강남구","세곡-257-01","37.4649","127.1038","1","2022-12-01"
"강남구","세곡-257-02","37.4649","127.1038","1","2022-12-01"
"강남구","세곡-257-03","37.4649","127.1038","1","2022-12-01"
"강남구","세곡-258-00","37.4650","127.1014","1","2022-12-01"
"강남구","세곡-258-01","37.4650","127.1014","1","2022-12-01"
"강남구","세곡-258-02","37.4650","127.1014","1","2022-12-01"
"강남구","세곡-258-03","37.4650","127.1014","1","2022-12-01"
"강남구","세곡-259-00","37.4660","127.1006","1","2022-12-01"
"강남구","세곡-259-01","37.4660","127.1006","1","2022-12-01"
"강남구","세곡-259-02","37.4660","127.1006","1","2022-12-01"
"강남구","세곡-259-03","37.4660","127.1006","1","2022-12-01"
"강남구","세곡-260-00","37.4635","127.1076","1","2022-12-01"
"강남구","세곡-260-01","37.4635","127.1076","1","2022-12-01"
"강남구","세곡-260-02","37.4635","127.1076","1","2022-12-01"
"강남구","세곡-261-00","37.4811","127.1003","1","2022-12-01"
"강남구","세곡-261-01","37.4811","127.1003","1","2022-12-01"
"강남구","세곡-261-02","37.4811","127.1003","1","2022-12-01"
"강남구","세곡-261-03","37.4811","127.1003","1","2022-12-01"
"강남구","세곡-262-00","37.4696","127.0890","1","2022-12-01"
"강남구","세곡-262-01","37.4696","127.0890","1","2022-12-01"
"강남구","세곡-262-02","37.4696","127.0890","1","2022-12-01"
"강남구","세곡-263-00","37.4816","127.0998","1","2022-12-01"
"강남구","세곡-263-01","37.4816","127.0998","1","2022-12-01"
"강남구","세곡-263-02","37.4816","127.0998","1","2022-12-01"
"강남구","세곡-263-03","37.4816","127.0998","1","2022-12-01"
"강남구","세곡-263-04","37.4816","127.0998","1","2022-12-01"
"강남구","세곡-264-00","37.4727","127.1087","1","2022-12-01"
"강남구","세곡-264-01","37.4727","127.1087","1","2022-12-01"
"강남구","세곡-264-02","37.4727","127.1087","1","2022-12-01"
"강남구","세곡-264-03","37.4727","127.1087","1","2022-12-01"
"강남구","세곡-264-04","37.4727","127.1087","1","2022-12-01"
"강남구","세곡-265-00","37.4683","127.0981","1","2022-12-01"
"강남구","세곡-265-02","37.4683","127.0981","1","2022-12-01"
"강남구","세곡-265-03","37.4683","127.0981","1","2022-12-01"
"강남구","세곡-266-00","37.4713","127.1082","1","2022-12-01"
"강남구","세곡-266-01","37.4713","127.1082","1","2022-12-01"
"강남구","세곡-266-02","37.4713","127.1082","1","2022-12-01"
"강남구","세곡-266-03","37.4713","127.1082","1","2022-12-01"
"강남구","세곡-267-00","37.4703","127.1046","1","2022-12-01"
"강남구","세곡-267-01","37.4703","127.1046","1","2022-12-01"
"강남구","세곡-267-02","37.4703","127.1046","1","2022-12-01"
"강남구","세곡-268-00","37.4734","127.1082","1","2022-12-01"
"강남구","세곡-268-01","37.4734","127.1082","1","2022-12-01"
"강남구","세곡-268-02","37.4734","127.1082","1","2022-12-01"
"강남구","세곡-269-00","37.4635","127.1015","1","2022-12-01"
"강남구","세곡-269-01","37.4635","127.1015","1","2022-12-01"
"강남구","세곡-269-02","37.4635","127.1015","1","2022-12-01"
"강남구","세곡-269-03","37.4635","127.1015","1","2022-12-01"
"강남구","세곡-270-00","37.4672","127.0985","1","2022-12-01"
"강남구","세곡-270-01","37.4672","127.0985","1","2022-12-01"
"강남구","세곡-270-02","37.4672","127.0985","1","2022-12-01"
"강남구","세곡-270-03","37.4672","127.0985","1","2022-12-01"
"강남구","세곡-270-04","37.4672","127.0985","1","2022-12-01"
"강남구","세곡-271-00","37.4718","127.1089","1","2022-12-01"
"강남구","세곡-271-01","37.4718","127.1089","1","2022-12-01"
"강남구","세곡-271-02","37.4718","127.1089","1","2022-12-01"
"강남구","세곡-271-03","37.4718","127.1089","1","2022-12-01"
"강남구","세곡-272-00","37.4663","127.0949","1","2022-12-01"
"강남구","세곡-272-01","37.4663","127.0949","1","2022-12-01"
"강남구","세곡-272-02","37.4663","127.0949","1","2022-12-01"
"강남구","세곡-273-00","37.4708","127.0931","1","2022-12-01"
"강남구","세곡-273-01","37.4708","127.0931","1","2022-12-01"
"강남구","세곡-273-02","37.4708","127.0931","1","2022-12-01"
"강남구","세곡-273-03","37.4708","127.0931","1","2022-12-01"
"강남구","세곡-274-00","37.4740","127.1042","1","2022-12-01"
"강남구","세곡-274-01","37.4740","127.1042","1","2022-12-01"
"강남구","세곡-274-02","37.4740","127.1042","1","2022-12-01"
"강남구","세곡-275-00","37.4716","127.1066","1","2022-12-01"
"강남구","세곡-275-01","37.4716","127.1066","1","2022-12-01"
"강남구","세곡-275-02","37.4716","127.1066","1","2022-12-01"
"강남구","세곡-275-03","37.4716","127.1066","1","2022-12-01"
"강남구","세곡-276-00","37.4742","127.1093","1","2022-12-01"
"강남구","세곡-276-01","37.4742","127.1093","1","2022-12-01"
"강남구","세곡-276-02","37.4742","127.1093","1","2022-12-01"
"강남구","세곡-276-03","37.4742","127.1093","1","2022-12-01"
"강남구","세곡-277-00","37.4732","127.1030","1","2022-12-01"
"강남구","세곡-277-01","37.4732","127.1030","1","2022-12-01"
"강남구","세곡-277-02","37.4732","127.1030","1","2022-12-01"
"강남구","세곡-277-03","37.4732","127.1030","1","2022-12-01"
"강남구","세곡-278-00","37.4674","127.1002","1","2022-12-01"
"강남구","세곡-278-01","37.4674","127.1002","1","2022-12-01"
"강남구","세곡-278-02","37.4674","127.1002","1","2022-12-01"
"강남구","세곡-278-03","37.4674","127.1002","1","2022-12-01"
"강남구","세곡-279-00","37.4706","127.1096","1","2022-12-01"
"강남구","세곡-280-00","37.4695","127.0909","1","2022-12-01"
"강남구","세곡-280-01","37.4695","127.0909","1","2022-12-01"
"강남구","세곡-280-02","37.4695","127.0909","1","2022-12-01"
"강남구","세곡-281-00","37.4725","127.0963","1","2022-12-01"
"강남구","세곡-281-01","37.4725","127.0963","1","2022-12-01"
"강남구","세곡-281-02","37.4725","127.0963","1","2022-12-01"
"강남구","세곡-281-03","37.4725","127.0963","1","2022-12-01"
"강남구","세곡-281-04","37.4725","127.0963","1","2022-12-01"
"강남구","세곡-282-00","37.4758","127.1049","1","2022-12-01"
"강남구","세곡-282-01","37.4758","127.1049","1","2022-12-01"
"강남구","세곡-282-02","37.4758","127.1049","1","2022-12-01"
"강남구","세곡-283-00","37.4717","127.0959","1","2022-12-01"
"강남구","세곡-283-01","37.4717","127.0959","1","2022-12-01"
"강남구","세곡-283-02","37.4717","127.0959","1","2022-12-01"
"강남구","세곡-284-00","37.4674","127.1093","1","2022-12-01"
"강남구","세곡-284-01","37.4674","127.1093","1","2022-12-01"
"강남구","세곡-284-02","37.4674","127.1093","1","2022-12-01"
"강남구","세곡-284-03","37.4674","127.1093","1","2022-12-01"
"강남구","세곡-285-00","37.4629","127.1068","1","2022-12-01"
"강남구","세곡-285-01","37.4629","127.1068","1","2022-12-01"
"강남구","세곡-285-02","37.4629","127.1068","1","2022-12-01"
"강남구","세곡-285-03","37.4629","127.1068","1","2022-12-01"
"강남구","세곡-286-00","37.4717","127.0913","1","2022-12-01"
"강남구","세곡-286-01","37.4717","127.0913","1","2022-12-01"
"강남구","세곡-286-02","37.4717","127.0913","1","2022-12-01"
"강남구","세곡-287-00","37.4729","127.0991","1","2022-12-01"
"강남구","세곡-287-01","37.4729","127.0991","1","2022-12-01"
"강남구","세곡-287-02","37.4729","127.0991","1","2022-12-01"
"강남구","세곡-287-03","37.4729","127.0991","1","2022-12-01"
"강남구","세곡-287-04","37.4729","127.0991","1","2022-12-01"
"강남구","세곡-288-00","37.4666","127.0995","1","2022-12-01"
"강남구","세곡-288-01","37.4666","127.0995","1","2022-12-01"
"강남구","세곡-288-02","37.4666","127.0995","1","2022-12-01"
"강남구","세곡-288-03","37.4666","127.0995","1","2022-12-01"
"강남구","세곡-288-04","37.4666","127.0995","1","2022-12-01"
"강남구","세곡-289-00","37.4703","127.1033","1","2022-12-01"
"강남구","세곡-289-01","37.4703","127.1033","1","2022-12-01"
"강남구","세곡-289-02","37.4703","127.1033","1","2022-12-01"
"강남구","세곡-289-03","37.4703","127.1033","1","2022-12-01"
"강남구","세곡-290-00","37.4668","127.1089","1","2022-12-01"
"강남구","세곡-290-01","37.4668","127.1089","1","2022-12-01"
"강남구","세곡-290-02","37.4668","127.1089","1","2022-12-01"
"강남구","세곡-291-00","37.4626","127.1138","1","2022-12-01"
"강남구","세곡-291-01","37.4626","127.1138","1","2022-12-01"
"강남구","세곡-291-02","37.4626","127.1138","1","2022-12-01"
"강남구","세곡-292-00","37.4650","127.1070","1","2022-12-01"
"강남구","세곡-292-01","37.4650","127.1070","1","2022-12-01"
"강남구","세곡-292-02","37.4650","127.1070","1","2022-12-01"
"강남구","세곡-292-03","37.4650","127.1070","1","2022-12-01"
"강남구","세곡-293-00","37.4684","127.0962","1","2022-12-01"
"강남구","세곡-293-01","37.4684","127.0962","1","2022-12-01"
"강남구","세곡-293-02","37.4684","127.0962","1","2022-12-01"
"강남구","세곡-293-03","37.4684","127.0962","1","2022-12-01"
"강남구","세곡-294-00","37.4684","127.0987","1","2022-12-01"
"강남구","세곡-294-01","37.4684","127.0987","1","2022-12-01"
"강남구","세곡-294-02","37.4684","127.0987","1","2022-12-01"
"강남구","세곡-294-03","37.4684","127.0987","1","2022-12-01"
"강남구","세곡-295-00","37.4637","127.1054","1","2022-12-01"
"강남구","세곡-295-01","37.4637","127.1054","1","2022-12-01"
"강남구","세곡-295-02","37.4637","127.1054","1","2022-12-01"
"강남구","세곡-296-00","37.4678","127.0932","1","2022-12-01"
"강남구","세곡-296-01","37.4678","127.0932","1","2022-12-01"
"강남구","세곡-296-02","37.4678","127.0932","1","2022-12-01"
"강남구","세곡-296-03","37.4678","127.0932","1","2022-12-01"
"강남구","세곡-297-00","37.4716","127.0950","1","2022-12-01"
"강남구","세곡-297-01","37.4716","127.0950","1","2022-12-01"
"강남구","세곡-297-02","37.4716","127.0950","1","2022-12-01"
"강남구","세곡-298-00","37.4726","127.1012","1","2022-12-01"
